cluster_id,lat,lon,count,type,polygon,distance_to_coast
32,32.009606444644014,120.39444283295173,93,anchorage,"POLYGON ((120.32887103448276 31.95653924137931, 120.32907994736843 31.981475905263157, 120.33592783870968 31.992972725806453, 120.39835815555556 32.041695044444445, 120.46172521794873 32.07426988461538, 120.49213112499999 32.076083430555556, 120.49510181967214 32.076016459016394, 120.50885427659576 32.068322829787235, 120.4498318955224 31.98007067910448, 120.44913343548387 31.979306741935485, 120.43678950793651 31.970825904761902, 120.43497418918919 31.97019964864865, 120.43225392045453 31.96945665909091, 120.42792532978723 31.968454702127662, 120.42668915094339 31.96826588679245, 120.35549872340427 31.958779808510638, 120.32887103448276 31.95653924137931))",3487.2673564797665
33,31.738866746404025,121.11678916050602,139,anchorage,"POLYGON ((121.15051936923076 31.690444599999996, 121.0357171111111 31.742222777777776, 121.03454187234043 31.743699659574467, 121.01100451612903 31.796319629032258, 121.013544125 31.796402625000002, 121.06345600840336 31.795341962184875, 121.18163646987952 31.758568831325302, 121.18748412903227 31.75455812365591, 121.19768479452055 31.743664438356163, 121.21561261734695 31.715336596938776, 121.17349998305085 31.69557711864407, 121.15051936923076 31.690444599999996))",4506.057935104144
34,26.45977046394732,119.95240270515988,504,anchorage,"POLYGON ((119.94698452659576 26.39679529787234, 119.94607681081082 26.397128554054053, 119.92981294565217 26.40339658695652, 119.86819494444444 26.46000275925926, 119.84044091304348 26.508125458937197, 120.10463331818183 26.47627756060606, 120.11978271014493 26.41944443478261, 120.0558815 26.398691515151516, 119.94698452659576 26.39679529787234))",10875.7139789836
35,23.261677595558396,116.85412173777218,67,anchorage,"POLYGON ((116.85180619018405 23.242454263803683, 116.84457462068966 23.24327782758621, 116.83542315625 23.247012453125, 116.83279072602741 23.249560273972605, 116.83479027631579 23.26554906578947, 116.8528903627451 23.28949485294118, 116.92512497345133 23.3275202920354, 116.92134001136364 23.283734227272728, 116.87807180392157 23.256316725490198, 116.85718806060606 23.243449015151516, 116.85180619018405 23.242454263803683))",6301.129881189363
36,23.456467833208453,116.4965688955123,75,anchorage,"POLYGON ((116.49843958441559 23.44005818831169, 116.464824 23.455388607476635, 116.46486194117648 23.455651779411763, 116.48794314814815 23.495946407407406, 116.50726024285714 23.444060257142855, 116.50667430303031 23.44375409090909, 116.49843958441559 23.44005818831169))",5475.851378612951
37,22.141539236800377,113.77378293178552,26,anchorage,"POLYGON ((113.79021569565217 22.125654704347827, 113.76871769736842 22.12834438157895, 113.75956129824561 22.14902636842105, 113.76484360526315 22.15478905263158, 113.77055005882352 22.156180294117647, 113.77833931250001 22.15718989583333, 113.78461843548388 22.15003885483871, 113.79021569565217 22.125654704347827))",16962.262670437303
38,21.059281223962447,110.73108690557446,163,anchorage,"POLYGON ((110.7292401902174 20.992793652173912, 110.66607655172415 21.005024637931037, 110.67707133628319 21.072880517699115, 110.67921999475065 21.078883732283465, 110.68562154867257 21.082019371681415, 110.69775956410257 21.086018, 110.72180662204724 21.090145677165353, 110.81094772151899 21.084152069620252, 110.83897782513662 21.069504590163934, 110.81744042592592 21.05281337962963, 110.74721381699345 21.001476673202614, 110.7292401902174 20.992793652173912))",17490.444026861373
39,24.986606110100553,119.0921765815678,55,anchorage,"POLYGON ((119.16393245454545 24.927008909090908, 119.08452733766235 24.95310225974026, 119.03676253125 25.015413854166667, 119.0508770681199 25.057195534059943, 119.0679690652174 25.10297282608696, 119.14033027272727 24.983701151515152, 119.16393245454545 24.927008909090908))",8902.144828184233
42,35.47197782383453,119.88420088879793,150,anchorage,"POLYGON ((119.89924227272726 35.445258350649354, 119.87617465079364 35.45571673015873, 119.85650136231882 35.47096478260869, 119.85408598630136 35.4747654520548, 119.85307659016394 35.477427786885244, 119.85301008163266 35.482067479591834, 119.8789183041237 35.49710197938144, 119.88770835172414 35.50044483448276, 119.93694060493827 35.50434516049383, 119.92233783794465 35.468683909090906, 119.89924227272726 35.445258350649354))",18542.663114496903
45,34.41250864158383,119.77361823431454,89,anchorage,"POLYGON ((119.70289846376811 34.28506391304348, 119.78441748192772 34.47339573493976, 119.7852466969697 34.47436113636364, 119.7875052 34.476920569230764, 119.78880154237288 34.47834810169491, 119.78892530645162 34.47844293548387, 119.7999911392405 34.48662820253165, 119.8001623611111 34.38225416666667, 119.74866885106384 34.32579006382979, 119.72926685964912 34.30537945614035, 119.71121521276596 34.291164574468084, 119.70301077941177 34.285094058823525, 119.70289846376811 34.28506391304348))",9513.542438087425
48,21.47543970072329,108.67458726838534,54,anchorage,"POLYGON ((108.73104265330188 21.45201078301887, 108.65879736440678 21.45745572881356, 108.65421968686869 21.46822809090909, 108.65091302362205 21.47944387401575, 108.67360529370629 21.49338374825175, 108.68297491970803 21.49419799270073, 108.68651008376962 21.493529434554972, 108.73104265330188 21.45201078301887))",17176.784517116248
50,30.19406655812224,121.79819578919822,223,anchorage,"POLYGON ((121.7810673383743 30.16421107183365, 121.75688441414141 30.164829646464646, 121.75516295714286 30.1661891, 121.74696506967213 30.175460467213114, 121.75282162251655 30.214037781456952, 121.77370599999999 30.22549499107143, 121.79713636065574 30.23162726229508, 121.80844524431818 30.231197624999997, 121.82150685882354 30.205167270588234, 121.826543754717 30.188211603773585, 121.82704355555556 30.18526056790123, 121.81830580555555 30.17728286111111, 121.81005318823529 30.173627811764703, 121.7810673383743 30.16421107183365))",15056.641464426635
