reference_index,overlapping_prediction_count,reference_area_m2,overlap_area_m2,reference_area_recall
534,2,1070984.4342801122,979390.8498908142,0.9144772029755364
535,1,941063.7517765774,941063.7517765774,1.0
536,0,457012.51887170994,0.0,0.0
537,1,4773922.232154505,998624.7983339299,0.2091832982966803
538,0,4340233.408096618,0.0,0.0
539,2,873987.4330448892,242895.6385347539,0.2779166259731316
540,1,487757.79672432365,436270.3645137745,0.894440575719491
541,1,351366.60417170933,351366.6041717093,0.9999999999999999
542,1,874215.3939999831,98974.30618873106,0.113215011847221
543,0,720983.4086969834,0.0,0.0
544,0,2935853.02196145,0.0,0.0
545,1,746375.1751474573,720812.048173156,0.9657502984752261
546,1,1334427.2966667404,100267.18895708607,0.07513874244594891
547,1,308858.3045749732,308858.3045749732,1.0
548,1,249591.47812790071,121610.17004369653,0.4872368678444165
549,1,441789.3985188978,85904.46043857021,0.1944466316452263
550,0,1749530.7022933625,0.0,0.0
551,0,664018.3824662137,0.0,0.0
552,1,480075.59198752046,57804.50970132069,0.12040709976945321
553,1,1130595.9600512807,759303.2254021757,0.6715955586536289
554,2,8399838.913083006,2022053.8240708937,0.24072530973439063
555,1,963862.8630287626,591606.2428901751,0.6137867383241229
556,1,142960.43413968736,142960.43413968734,0.9999999999999998
557,1,597048.0506596358,597048.0506596358,1.0
558,2,910712.3843599848,784172.628215235,0.8610540953237642
559,2,390645.97890505055,307696.01284283435,0.7876594908394595
560,2,1418696.5635163505,1418696.563516351,1.0000000000000002
561,2,379627.57013535145,297537.06502026215,0.7837604231804846
562,1,294129.4396718203,212758.85169289855,0.7233510930775501
563,2,2818764.0254865196,379536.282330796,0.13464634815086657
564,1,1152785.381846622,780986.1126590117,0.6774774602085663
565,0,1978698.0426901835,0.0,0.0
566,0,3917190.2871265123,0.0,0.0
567,1,548306.9921694173,540068.0343644326,0.9849738232000531
568,1,4797579.880340701,185963.0160517866,0.03876183840394554
569,1,276979.74287345796,276979.74287345796,1.0
570,0,8249260.590835224,0.0,0.0
571,0,1300983.2566634798,0.0,0.0
572,1,1038424.3495802223,279547.4436909711,0.2692034752497635
573,1,794447.2493181798,794447.2493181797,0.9999999999999999
574,2,621466.0201401743,434158.9376548019,0.6986044668329179
575,1,854612.4829552807,854602.2601567039,0.999988038088864
576,1,17481840.139231697,1302167.0966572196,0.07448684384974864
577,1,6708348.136346079,1063827.1903356921,0.15858258526742774
578,1,2029607.8658334662,714136.2698990921,0.3518592344466646
579,0,6529270.466149723,0.0,0.0
580,0,4686674.93824281,0.0,0.0
581,0,2117967.724933651,0.0,0.0
582,1,7686495.88658283,3334941.970711157,0.43387026024855724
583,0,12136605.636798996,0.0,0.0
584,1,1702601.824390894,980673.0153533053,0.5759849433405495
585,0,220646897.44737458,0.0,0.0
586,1,89523592.28781669,2964494.210347143,0.03311411142681081
587,7,1249924917.8677273,22143961.544076804,0.01771623337332345
588,0,1314844.9663435132,0.0,0.0
589,0,12720064.547692252,0.0,0.0
590,1,4698851.998729618,3008322.5432009436,0.6402250047488778
591,0,11129971.248964034,0.0,0.0
592,0,3244892.095202497,0.0,0.0
593,0,8221576.491004671,0.0,0.0
594,0,11739422.336863734,0.0,0.0
595,2,1251741.7505899095,1007843.0354985895,0.805152528485706
596,1,748905.0526919411,388733.13347829477,0.5190686483967394
597,0,2909542.727831078,0.0,0.0
598,2,251774.2039767478,251774.2039767478,1.0
599,1,105086.65739934187,105086.65739934186,0.9999999999999999
600,2,718463.4521120796,570728.6420394471,0.7943739383842924
601,3,2524521.2824384533,2121662.459364829,0.8404216966297468
602,2,1446242.7897024155,1398348.8534952297,0.966883889379984
603,0,507018.6218590387,0.0,0.0
604,1,535547.587187061,19191.870128788025,0.035835975341785106
605,0,1686741.12391908,0.0,0.0
606,1,1644879.9985488632,970303.0431607349,0.5898929064836038
607,1,452954.555902897,440259.3768939168,0.9719725106116347
608,1,1767944.4520066343,1191687.8796155618,0.6740527838773352
609,1,1620525.8969647677,1028308.3653379356,0.6345522569333505
610,0,7642960.016221412,0.0,0.0
611,3,20499586.138373133,2404768.2523088073,0.11730813666561427
612,1,5143651.295524582,2981259.240195781,0.5795997957306578
613,2,2447075.214654235,2044752.5551078953,0.8355903990457494
614,2,2037286.9842598343,2012557.9625498818,0.9878617878084874
615,2,1570464.5902445703,1547242.9024277276,0.9852134916246496
616,1,832676.7282462507,595552.5644909199,0.7152266231160899
617,2,1900480.7670882111,1881529.8592174964,0.9900283611395079
618,0,2654118.0346795996,0.0,0.0
619,5,22653926.826209776,6735013.027616376,0.2973000256990417
620,1,5662144.585166574,3088249.736261185,0.545420500979724
621,0,318862.7929285829,0.0,0.0
622,1,807614.0669090635,807614.0669090635,1.0
623,0,1575276.5944743226,0.0,0.0
624,2,440033.85041222646,110922.2854339678,0.2520767103032076
625,0,7299660.336174895,0.0,0.0
626,2,654017.5310152586,654017.5310152587,1.0000000000000002
627,2,2866731.936636869,2433163.9995798077,0.8487588143432395
628,1,1371162.541026454,1039846.1212933947,0.7583682387610768
629,1,2092887.711106137,288032.30591557187,0.13762434763561227
630,1,2808873.3726276066,1456242.7805689997,0.5184437272110752
631,1,1247931.7416805816,1247931.7416805816,1.0
632,1,888873.5698920729,888873.5698920729,1.0
633,0,5863112.158308732,0.0,0.0
634,1,15282304.64574291,1342877.1537365955,0.08787137705114863
635,1,9008495.418963287,5097510.872693238,0.56585596546597
636,0,53266375.56174624,0.0,0.0
637,1,517478.9856893501,517478.9856893501,1.0
638,1,4763315.041976143,4715887.687743264,0.9900432044038804
639,2,4123999.8823375106,3288228.379384014,0.7973395909798678
640,2,3612735.6973657394,1814765.98058582,0.5023245907274849
641,1,829101.5395738735,634225.7312864629,0.7649554379219108
642,2,1703858.7523097512,827571.0399412584,0.48570401673225727
643,0,23733626.619896255,0.0,0.0
644,2,38291024.77652889,4995093.118176058,0.13045075568825942
645,1,9271592.43581728,6299369.572381806,0.6794269286521462
646,1,14232660.67945052,3258577.888443014,0.2289507184800543
647,1,2568223.0743085723,1390760.0645771842,0.5415261931448888
648,2,352225.64843809063,352225.64843809063,1.0
649,2,287547.6260007312,287547.6260007312,1.0
650,2,1481226.9204832944,1481226.9204832944,1.0
651,2,8270403.801821326,2989796.873739418,0.36150554983554717
652,3,12624683.5435445,2553661.9571908666,0.20227532423944639
653,3,17254861.391474314,9183427.92465591,0.5322226424370742
654,2,4460970.320687552,2992441.7061076476,0.6708051143560252
655,1,5665239.432355553,2289905.6622320297,0.4042028037074346
656,0,3158803.4767715316,0.0,0.0
657,1,6238689.487069406,1217799.0946464546,0.19520110708675611
658,1,1534491.371805651,644985.7250250577,0.420325416535967
659,2,952605.2928277061,952605.2928277061,1.0
660,1,1950919.924186188,1264214.7157560582,0.648009536466965
661,1,3947093.244620668,1927459.448028967,0.4883237685493807
662,0,5914225.769376474,0.0,0.0
663,1,12584049.89402127,4145228.08948708,0.3294033418809388
664,2,23059589.592683192,6489824.252037788,0.28143710996907806
665,1,4426476.082184997,1493366.9232134174,0.3373715107653449
666,3,31160661.67265872,8814456.0284612,0.28287127279441765
667,0,115974569.69104642,0.0,0.0
668,1,2486945.1310520973,1877338.770752531,0.7548774387146718
669,0,55601075.80929844,0.0,0.0
670,0,338000.4336837076,0.0,0.0
671,1,1520955.2975189162,1453399.8528599942,0.9555835435997869
672,1,1476660.3977744794,331765.0140111308,0.2246725208525563
673,0,1263260.0886879824,0.0,0.0
674,1,509351.90581721626,509351.90581721626,1.0
675,1,1731735.5536352014,1189328.4299173984,0.6867840920750283
676,1,396778.0575998076,359766.5666411936,0.90671991495068
677,2,1262456.6326912213,1079740.7724749418,0.855269594626171
678,0,734331.2193448965,0.0,0.0
679,0,1596924.703430395,0.0,0.0
680,0,528622.1913972481,0.0,0.0
681,0,1550152.7122136832,0.0,0.0
682,1,419585.8788220618,383352.2143259716,0.913644223209294
683,1,1039846.3045007561,1039846.3045007561,1.0
684,1,819448.2053568633,780479.2808139774,0.9524449205109732
685,2,5198866.899881119,2783731.7210557046,0.5354496998412018
686,5,19283282.291149426,9117713.670959834,0.4728299639706385
687,0,383160.0733346547,0.0,0.0
688,2,1720919.1247753347,1630978.047001635,0.9477366039583983
689,3,1060592.47187569,1060592.47187569,1.0
690,4,1875690.8520351239,1875690.8520351236,0.9999999999999999
691,1,393002.3308770887,393002.33087708877,1.0000000000000002
692,2,400461.81678389566,400461.81678389566,1.0
693,1,346045.0307161762,346045.03071617626,1.0000000000000002
694,1,1719592.5638006872,1492240.957710745,0.8677875149753824
695,1,589115.6747503842,303035.1521228552,0.5143898984715609
696,0,1045295.3270427153,0.0,0.0
697,0,3899394.360682901,0.0,0.0
698,0,2657627.9709167536,0.0,0.0
699,0,2628287.762961156,0.0,0.0
700,1,797122.4286314052,797122.4286314052,1.0
701,1,436048.64700163424,436048.64700163424,1.0
702,2,397103.44654951454,298300.3045915607,0.7511904194827124
703,1,496752.82037119876,496752.82037119876,1.0
704,1,808650.0326098086,320941.51751628943,0.39688555564697636
705,2,679386.5416004597,306458.4653620338,0.4510811542426151
706,1,857431.0976430661,857431.0976430661,1.0
707,1,337276.4855651953,337276.4855651953,1.0
708,2,1142302.882294706,1142302.8822947063,1.0000000000000002
709,2,762295.018439564,531784.0585535083,0.6976092532286028
710,1,725375.5002872007,667821.4965312346,0.9206562618489617
711,1,891082.3481728437,68631.14195875688,0.07701997699705804
712,4,3870887.0043802387,3320267.201040848,0.8577535839417898
713,3,14277393.329048079,4555816.0005066125,0.3190929811562713
714,0,581353.0568099909,0.0,0.0
715,2,7820571.366455564,1450365.0913783307,0.1854551315264916
716,1,9609074.939579863,1976378.3526085266,0.20567831607471465
717,0,695723.918632869,0.0,0.0
718,1,524403.5555835805,444166.49480831146,0.8469936751554296
719,1,633253.9477549874,552480.2526799338,0.8724465984595713
720,4,39848764.92229647,4857375.756118832,0.12189526489943978
721,1,3050483.8163224943,1177053.3036918635,0.38585790797961295
722,0,51941397.41080929,0.0,0.0
723,2,40584199.59576796,1347734.4909459203,0.03320835459045149
724,2,2264305.9385858653,695662.187586414,0.30722976773221655
725,2,2575444.401989294,2514604.069443726,0.9763767633661302
726,2,3900713.1400869144,3900713.1400869144,1.0
727,1,21295668.050617315,936626.3094867878,0.04398201114238522
728,0,40871111.99890552,0.0,0.0
729,1,2500559.229169054,1560440.9382633606,0.6240367834765912
730,1,903473.3107303379,566129.1152932098,0.6266140997962295
731,0,345841.9279986681,0.0,0.0
732,0,306555.5326524084,0.0,0.0
733,0,513730.8739101106,0.0,0.0
734,0,7490796.660930486,0.0,0.0
735,0,7678415.496285584,0.0,0.0
736,2,1503259.9418955664,1193317.7641627276,0.7938199714534994
737,2,1454475.98342194,1454475.98342194,1.0
738,2,969043.7444272398,969043.7444272398,1.0
739,2,976087.8767830608,976087.8767830608,1.0
740,3,2272103.735630203,2272103.735630203,1.0
741,1,1260265.0765746385,667872.6247757248,0.5299461495759146
742,0,3481040.978435781,0.0,0.0
743,3,9845039.257234808,5065677.995457822,0.5145411676987693
744,1,1000354.6484088544,550838.875580662,0.5506435907073718
745,2,976189.1521299509,503370.58924124495,0.5156486200885747
746,1,346631.4656770754,346631.46567707544,1.0000000000000002
747,1,671741.4993292883,671741.4993292883,1.0
748,1,414975.4971200875,414891.04346677085,0.9997964852047826
749,0,304193.1920463643,0.0,0.0
750,1,550356.66319747,550356.66319747,1.0
751,1,2285156.954994748,1586056.0497143192,0.6940687580551614
752,0,1319357.2721887685,0.0,0.0
753,2,1051639.187916962,1050743.1572168022,0.9991479675629675
754,2,760369.3513388191,759000.8357523035,0.9982001962807864
755,1,3128898.142201512,693362.6269481526,0.2215996160425658
756,1,2615098.070560041,874536.0880658659,0.33441808470249
757,1,3568702.6348875975,1112294.2638244594,0.3116802876627161
758,1,1512606.4590433724,1309108.270749928,0.865465212662027
759,2,7099513.019709644,5793853.130275761,0.8160916268750948
760,1,953155.6112295478,953155.6112295476,0.9999999999999999
761,1,1039850.1445511259,1039850.144551126,1.0000000000000002
762,1,557414.6655201679,557414.6655201679,1.0
763,1,597451.9066313319,597451.9066313319,1.0
764,1,1334718.4904378909,658617.0154456496,0.49345013211705213
765,0,23525567.14504443,0.0,0.0
766,3,9510585.145104054,5324705.148317756,0.5598714555495943
767,1,4909825.011739212,2991870.914383876,0.6093640623098424
768,3,2364478.827690777,1697573.265842482,0.7179481778233491
769,1,1438972.6678322766,1374125.8220956104,0.9549353179623947
770,1,1311879.8721763901,1236333.3599770835,0.9424135442569326
771,2,4813992.284133464,3211607.049090961,0.6671400491596471
772,1,934138.3806157305,833900.8629294247,0.8926952154345323
773,2,2260649.960367502,2139930.813418494,0.9465998057791383
774,2,2822183.6464321897,273383.6622946058,0.09686955086718682
775,1,1515651.6099376807,927868.0842562253,0.6121908743226133
776,1,1140953.5178055987,842583.8459163769,0.7384909488135173
777,2,3807259.3942986345,1963568.5285612484,0.5157433012055048
778,1,8403642.432642883,2136329.5353761064,0.2542147113587086
779,1,2336185.5979146995,1774359.4611480907,0.7595113430764662
780,0,4626662.931448867,0.0,0.0
781,1,48154623.20231077,1242777.77735907,0.02580806773500895
782,1,1522851.3901387576,781754.9265477067,0.5133494519622663
783,3,1400478.6126088363,1261161.3938796823,0.9005217091679598
784,1,1149895.6793683,1149895.6793683,1.0
785,0,2000496.3492640061,0.0,0.0
786,2,3506353.204987537,333081.0991080016,0.09499359580609779
787,1,668825.4091618984,160487.73496871433,0.2399546021581636
788,0,3303394.437595754,0.0,0.0
789,1,1070258.003327346,578722.8817077226,0.5407321224494652
790,1,2012397.2408598526,18119.181977422653,0.009003779974216586
791,1,2459377.669109395,1717443.1757451142,0.6983242945224617
792,1,277559.7153484039,273307.2556750195,0.9846791179042444
793,1,1253788.4286071649,711651.8902332487,0.5676012587098317
794,1,1556133.661896608,1415205.654216454,0.9094370804186629
795,1,1100846.6176442294,1077260.6157917865,0.9785746701907336
796,0,263996.43676454993,0.0,0.0
797,3,154085215.56765884,21060438.305482116,0.136680461054581
798,1,358115.609823225,358115.609823225,1.0
799,1,439352.79476482765,439352.7947648276,0.9999999999999999
800,0,997473.2757016578,0.0,0.0
801,1,1013095.5167958988,642194.1608155338,0.6338930043305208
802,1,671500.1449150103,671500.1449150103,1.0
803,1,529310.6459079621,463537.1329184467,0.8757374077056589
804,0,1381107.065246738,0.0,0.0
805,1,383769.2427056739,383769.24270567385,0.9999999999999999
806,1,755971.7281857878,11.831625621510916,1.5650883730671965e-05
807,1,4669268.532890806,1550410.623256294,0.33204571815371997
808,1,455360.6344118913,427266.1214686485,0.9383027191634
809,0,842740.67041885,0.0,0.0
810,0,854529.6051945491,0.0,0.0
811,1,348613.9206196875,238966.5982840574,0.6854763512004234
812,0,1280621.9168517326,0.0,0.0
813,1,2628365.469720122,2542971.406366702,0.9675105823991391
814,2,821274.1726928395,820615.686703143,0.9991982141754957
815,1,1318061.7520004022,616428.4142523482,0.4676779470436831
816,1,731543.777611072,263809.69354587677,0.360620514615507
817,0,249326.88281423878,0.0,0.0
818,0,2577568.4493375625,0.0,0.0
819,1,218330.81796097325,217769.62683696236,0.997429629361297
820,2,7701740.104190323,3659706.1112246467,0.4751791233819345
821,0,448816.3617067293,0.0,0.0
822,1,515727.6954402719,467405.5402064045,0.9063029663500711
823,1,1569644.8016156924,736393.3677860389,0.46914650182515333
824,1,205270.81488502282,205270.81488502282,1.0
825,0,2457373.968699016,0.0,0.0
826,0,379938.335559437,0.0,0.0
827,2,583794.2057354134,583794.2057354134,1.0
828,0,1641304.1014072876,0.0,0.0
829,2,224266.12547494727,224266.12547494727,1.0
830,1,1076490.7692714205,868992.2478621807,0.8072454243619043
831,1,465856.4206789563,43706.8613158037,0.09382045492064638
832,1,545156.3942985762,543934.761429821,0.9977591148493692
833,1,1205625.3000665957,748247.3183237631,0.6206300732760268
834,1,430579.9059371608,430579.90593716083,1.0000000000000002
835,2,1037157.1560497826,943194.7884399355,0.9094039248904946
836,2,419946.80306156387,419946.80306156387,1.0
837,3,1092896.0428859838,1092896.042885984,1.0000000000000002
838,1,446468.12004809536,446468.12004809536,1.0
839,0,714159.238386184,0.0,0.0
840,1,611867.122112469,611867.122112469,1.0
841,0,943198.8890934271,0.0,0.0
842,0,418931.2746878833,0.0,0.0
843,2,482322.47566109046,482181.6785149422,0.9997080850400859
844,1,480712.30616540246,415906.4665678323,0.8651878914552441
845,0,77190.8798026975,0.0,0.0
846,0,302976.7433792541,0.0,0.0
847,0,363805.0484881548,0.0,0.0
848,0,915959.498857456,0.0,0.0
849,0,451269.8009674313,0.0,0.0
850,1,697461.3226609675,495619.16831629263,0.7106045198684239
851,1,384321.32534577645,384321.32534577645,1.0
852,1,1326971.2048851887,883377.0479272282,0.6657092819159245
853,1,250004.7470921251,250004.74709212512,1.0000000000000002
854,1,1184817.5715394975,658672.1122046588,0.5559270287904412
855,1,650996.1499767769,650996.1499767769,1.0
856,1,3956246.9774316307,128660.78296482819,0.03252091785441411
857,1,326251.14494935574,326251.14494935574,1.0
858,3,586001.261610298,586001.2616102976,0.9999999999999994
859,2,306804.20457529253,306804.20457529253,1.0
860,1,491690.18179188017,447743.4544472435,0.910621100497715
861,1,560970.8113348576,558272.5353143074,0.9951899885590669
862,1,411658.3951432955,68146.108218103,0.16554043114894282
863,1,965171.6290113536,651451.7544578,0.674959494121368
864,0,1208654.7344758639,0.0,0.0
865,1,532412.0996490864,532412.0996490864,1.0
866,1,557555.7791041549,500392.6182596434,0.8974754401499386
867,1,2624206.426423134,154215.94488687697,0.05876669736575471
868,0,352685.52123374975,0.0,0.0
869,0,632678.0399338738,0.0,0.0
870,1,716603.5785056704,585145.597990032,0.8165541110054642
871,0,186937.50665065122,0.0,0.0
872,1,142494.39020790142,142494.39020790145,1.0000000000000002
873,1,625265.2706310098,624916.3638993979,0.9994419860689531
874,1,603788.9469092466,603788.9469092466,1.0
875,0,502383.8852199196,0.0,0.0
876,1,904466.0956942401,790301.0828365966,0.8737763489409585
877,1,890022.3459680232,560225.4248212198,0.6294509653146929
878,0,2470943.5485605905,0.0,0.0
879,0,2129240.2406016476,0.0,0.0
880,2,4655425.559440825,3893791.322639204,0.8363985790177466
881,2,823870.9661204021,787065.9257183428,0.9553266932376877
882,1,671728.5251277237,667703.2892214992,0.9940076448213077
883,1,1702561.064023521,874970.4331083191,0.5139142739706347
884,1,2191756.3513956047,601351.0616308239,0.2743694851154019
885,0,1578446.379609806,0.0,0.0
886,2,474438.5400466928,158178.52609437646,0.33340151092870535
887,1,1178625.1542255394,680515.2096273316,0.57738052440811
888,3,2125395.985788584,1589722.3218879916,0.7479652415444635
889,1,345639.4534916808,345639.45349168073,0.9999999999999998
890,1,3946568.780016372,862021.0655194991,0.21842291711331155
891,1,1833257.006884809,1134544.067467695,0.6188679837070893
892,4,6508337.21452517,3217510.8058736543,0.4943675626845028
893,3,3890329.8661478157,3872016.3637367305,0.9952925579472213
894,0,342657.47996508307,0.0,0.0
895,1,1234678.6337091422,1234678.6337091422,1.0
896,1,2345691.7432603054,1571883.7694446787,0.6701152331550174
897,0,2317695.5818801215,0.0,0.0
898,2,3492063.1726085613,936132.6695496602,0.26807437989455724
899,1,2433406.516571763,370378.184486424,0.15220563517197325
900,1,2808773.9449257115,2560802.3551406357,0.9117153624153138
901,1,2571129.6234387,73576.03029128649,0.028616227521381772
902,1,1708945.557303554,83533.16837280858,0.0488799470619829
903,1,1912827.5867884317,881202.4301695991,0.4606805319287067
904,0,1796620.6799132952,0.0,0.0
905,0,1890595.3840172102,0.0,0.0
906,0,1098350.7718960417,0.0,0.0
907,0,628817.7780893088,0.0,0.0
908,1,768422.1840571837,173011.89329761945,0.22515213236574702
909,1,530925.1141332693,530683.6712826041,0.9995452412322605
910,2,1231173.2978419156,727837.1783335968,0.5911736224375556
911,1,1098925.6354670892,702196.9439172375,0.6389849515329347
912,1,746498.4532941274,703276.0975982044,0.9420998724040317
913,1,1228513.232918016,219838.4163814037,0.17894672233951792
914,2,3167769.7997261574,997109.9835377681,0.3147671852998803
915,1,3408300.800775647,1260755.938292837,0.36990747354397807
916,1,6320458.530709494,20302.966024213,0.0032122615670312645
917,1,3679925.0132899815,1852209.773927171,0.5033281295781706
918,1,2238694.011474277,226535.60849000007,0.10119096550439985
919,2,2190828.71438664,878915.7718886638,0.4011795929627165
920,1,5505724.23801506,3633087.0970780714,0.6598745124198016
921,0,2576162.676811332,0.0,0.0
