cluster_id,lat,lon,count,dwell_minutes,center_method,type,polygon,distance_to_coast,inside_china_land
1205,35.99250980952381,120.27235190476192,5,7561.85,duration_weighted_stop_medoid,berth,"POLYGON((120.27216673584905 35.99244155555556, 120.27235680555555 35.99244155555556, 120.27235680555555 35.992976490566036, 120.27216673584905 35.992976490566036, 120.27216673584905 35.99244155555556))",51.144422587675955,False
1206,35.096851046357614,119.37091055960266,5,16837.0,duration_weighted_stop_medoid,berth,"POLYGON((119.37022217948717 35.09618636170213, 119.37204057446809 35.09618636170213, 119.37204057446809 35.096851046357614, 119.37022217948717 35.096851046357614, 119.37022217948717 35.09618636170213))",1297.1815169766433,False
1208,36.02408054385965,120.21926049122807,3,4162.616666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.21926049122807 36.02397678461538, 120.22008422222221 36.02397678461538, 120.22008422222221 36.02462244444445, 120.21926049122807 36.02462244444445, 120.21926049122807 36.02397678461538))",3535.004588444425,False
1209,36.026611525,120.22328817500002,4,4533.85,duration_weighted_stop_medoid,berth,"POLYGON((120.2228654 36.026472525, 120.2239118095238 36.026472525, 120.2239118095238 36.02713704761905, 120.2228654 36.02713704761905, 120.2228654 36.026472525))",3750.4134474465313,False
1210,34.4536153,119.78767869999999,2,367.95,duration_weighted_stop_medoid,berth,"POLYGON((119.78724675000001 34.4536153, 119.78767869999999 34.4536153, 119.78767869999999 34.45374425, 119.78724675000001 34.45374425, 119.78724675000001 34.4536153))",3806.3857577993053,True
1211,34.73840147761194,119.4470496119403,2,2778.0166666666664,duration_weighted_stop_medoid,berth,"POLYGON((119.4470496119403 34.73838710526315, 119.44716 34.73838710526315, 119.44716 34.73840147761194, 119.4470496119403 34.73840147761194, 119.4470496119403 34.73838710526315))",477.78021224739337,True
1212,32.02342342666667,120.78636675999999,2,3126.916666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.78636675999999 32.02341193939394, 120.78641345454547 32.02341193939394, 120.78641345454547 32.02342342666667, 120.78636675999999 32.02342342666667, 120.78636675999999 32.02341193939394))",520.7321516465778,False
1213,31.77528203614458,118.49468839759037,16,10107.483333333334,duration_weighted_stop_medoid,berth,"POLYGON((118.4940642162162 31.774922351351353, 118.4961438 31.774922351351353, 118.4961438 31.7768146, 118.4940642162162 31.7768146, 118.4940642162162 31.774922351351353))",135528.95735369116,True
1214,23.54885492253521,116.43804591549295,3,8176.116666666667,duration_weighted_stop_medoid,berth,"POLYGON((116.43803770588235 23.548768838235294, 116.43806714084508 23.548768838235294, 116.43806714084508 23.54885492253521, 116.43803770588235 23.54885492253521, 116.43803770588235 23.548768838235294))",18441.55839741526,True
1215,31.91907164383562,120.19234767123288,7,7373.200000000001,duration_weighted_stop_medoid,berth,"POLYGON((120.19234046341464 31.919013260869566, 120.1924358 31.919013260869566, 120.1924358 31.919145099999998, 120.19234046341464 31.919145099999998, 120.19234046341464 31.919013260869566))",1773.3615472770666,False
1216,31.322959519999998,121.55512404,9,4972.783333333334,duration_weighted_stop_medoid,berth,"POLYGON((121.55504744444445 31.32289856, 121.55524366666667 31.32289856, 121.55524366666667 31.322963333333334, 121.55504744444445 31.322963333333334, 121.55504744444445 31.32289856))",4812.549583796051,True
1217,29.888404947368418,121.95841234210526,41,41188.549999999996,duration_weighted_stop_medoid,berth,"POLYGON((121.95749807317074 29.888132362068966, 121.9592656764706 29.888132362068966, 121.9592656764706 29.888623029411765, 121.95749807317074 29.888623029411765, 121.95749807317074 29.888132362068966))",50.44172955212188,False
1218,31.20237328301887,118.00582149056603,3,2605.2333333333336,duration_weighted_stop_medoid,berth,"POLYGON((118.00528720689655 31.202086222222224, 118.00594522222224 31.202086222222224, 118.00594522222224 31.202796413793102, 118.00528720689655 31.202796413793102, 118.00528720689655 31.202086222222224))",220604.08094305906,True
1219,35.97889422772277,120.24675614851483,5,11582.483333333334,duration_weighted_stop_medoid,berth,"POLYGON((120.24674221568628 35.97885810576923, 120.24681078723405 35.97885810576923, 120.24681078723405 35.978916625000004, 120.24674221568628 35.978916625000004, 120.24674221568628 35.97885810576923))",307.9202848718357,False
1220,31.421418691860467,121.47256280813954,19,44792.61666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.4704171754386 31.42003757142857, 121.47417962698414 31.42003757142857, 121.47417962698414 31.422316230158728, 121.4704171754386 31.422316230158728, 121.4704171754386 31.42003757142857))",1059.5329629971175,False
1221,37.59567948148148,121.39726070370371,2,1105.5666666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.396107125 37.59567948148148, 121.39726070370371 37.59567948148148, 121.39726070370371 37.5960873125, 121.396107125 37.5960873125, 121.396107125 37.59567948148148))",172.15287888543602,True
1222,28.69275523076923,121.48364234615384,13,10174.583333333332,duration_weighted_stop_medoid,berth,"POLYGON((121.48356536363636 28.692582333333334, 121.48369948648647 28.692582333333334, 121.48369948648647 28.692789769230767, 121.48356536363636 28.692789769230767, 121.48356536363636 28.692582333333334))",1147.7911265348778,False
1223,35.11061803571429,119.37844625,15,13397.533333333335,duration_weighted_stop_medoid,berth,"POLYGON((119.37825383333335 35.11007022222222, 119.37851334615385 35.11007022222222, 119.37851334615385 35.1109156, 119.37825383333335 35.1109156, 119.37825383333335 35.11007022222222))",1196.2977397303869,False
1224,36.01623203125,120.21656422916668,4,4903.75,duration_weighted_stop_medoid,berth,"POLYGON((120.21567569047619 36.01537457894737, 120.21656422916668 36.01537457894737, 120.21656422916668 36.017005976190475, 120.21567569047619 36.017005976190475, 120.21567569047619 36.01537457894737))",2690.7254244083842,False
1225,22.73973548275862,114.61105889655173,13,11568.433333333332,duration_weighted_stop_medoid,berth,"POLYGON((114.61097594444443 22.73910191891892, 114.61138297142857 22.73910191891892, 114.61138297142857 22.739779448275865, 114.61097594444443 22.739779448275865, 114.61097594444443 22.73910191891892))",620.2386989705138,False
1226,21.72512195,108.59305975,4,5143.366666666667,duration_weighted_stop_medoid,berth,"POLYGON((108.59257090909091 21.7241574893617, 108.59315494117648 21.7241574893617, 108.59315494117648 21.72541505882353, 108.59257090909091 21.72541505882353, 108.59257090909091 21.7241574893617))",1811.5271122738359,False
1227,22.81392004347826,113.02666005797101,8,4914.783333333333,duration_weighted_stop_medoid,berth,"POLYGON((113.0248344 22.813646000000002, 113.02775218604651 22.813646000000002, 113.02775218604651 22.81402918604651, 113.0248344 22.81402918604651, 113.0248344 22.813646000000002))",23452.46160065864,True
1228,34.60842398989899,119.56035155555556,4,8867.9,duration_weighted_stop_medoid,berth,"POLYGON((119.55912696551724 34.608389947368416, 119.5607302631579 34.608389947368416, 119.5607302631579 34.608906, 119.55912696551724 34.608906, 119.55912696551724 34.608389947368416))",1048.6293740005449,False
1229,23.550071325301204,116.43728557831325,2,3309.5333333333333,duration_weighted_stop_medoid,berth,"POLYGON((116.43728557831325 23.550006727272727, 116.43729709090908 23.550006727272727, 116.43729709090908 23.550071325301204, 116.43728557831325 23.550071325301204, 116.43728557831325 23.550006727272727))",18611.76906353674,True
1230,22.802431825,113.006448525,5,3167.85,duration_weighted_stop_medoid,berth,"POLYGON((113.00623560000001 22.8023234, 113.0064589375 22.8023234, 113.0064589375 22.802441555555554, 113.00623560000001 22.802441555555554, 113.00623560000001 22.8023234))",26090.419835129465,True
1231,27.979042500000002,120.91302586363636,21,18100.033333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.91196911428571 27.97878538181818, 120.91393267272727 27.97878538181818, 120.91393267272727 27.979306275862072, 120.91196911428571 27.979306275862072, 120.91196911428571 27.97878538181818))",735.925313569235,False
1232,23.073006774647887,113.4921784084507,8,9800.766666666666,duration_weighted_stop_medoid,berth,"POLYGON((113.492017 23.072147416666667, 113.49226983333334 23.072147416666667, 113.49226983333334 23.07386475471698, 113.492017 23.07386475471698, 113.492017 23.072147416666667))",947.6595312059281,True
1233,37.59495158552632,121.40921751973684,2,4875.083333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.40921751973684 37.594835714285715, 121.40950364285713 37.594835714285715, 121.40950364285713 37.59495158552632, 121.40921751973684 37.59495158552632, 121.40921751973684 37.594835714285715))",85.30608010050673,False
1236,39.10154491428571,118.50670482857142,3,1678.35,duration_weighted_stop_medoid,berth,"POLYGON((118.50670482857142 39.101425428571424, 118.50684799999999 39.101425428571424, 118.50684799999999 39.10154491428571, 118.50670482857142 39.10154491428571, 118.50670482857142 39.101425428571424))",1328.6431359702055,False
1239,38.99674866216216,121.6591177635135,14,53784.13333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.65866335999999 38.996743985507244, 121.6591461328125 38.996743985507244, 121.6591461328125 38.9969273, 121.65866335999999 38.9969273, 121.65866335999999 38.996743985507244))",887.6626646369949,False
1240,26.464237035714287,119.61696035714286,17,10232.533333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.61654278571429 26.463958, 119.617118875 26.463958, 119.617118875 26.4643084375, 119.61654278571429 26.4643084375, 119.61654278571429 26.463958))",582.8557312419424,False
1241,22.883089794871797,112.90421361538462,3,1396.2166666666667,duration_weighted_stop_medoid,berth,"POLYGON((112.90418925 22.882296454545454, 112.9043880909091 22.882296454545454, 112.9043880909091 22.883089794871797, 112.90418925 22.883089794871797, 112.90418925 22.882296454545454))",34469.484252469716,True
1242,22.38974520967742,113.07871985483871,3,8808.1,duration_weighted_stop_medoid,berth,"POLYGON((113.07871985483871 22.389617065217394, 113.0788479009009 22.389617065217394, 113.0788479009009 22.389754072072073, 113.07871985483871 22.389754072072073, 113.07871985483871 22.389617065217394))",14438.475782199359,True
1245,31.356489347826088,121.50283452173915,10,13106.949999999999,duration_weighted_stop_medoid,berth,"POLYGON((121.50264895918367 31.356081439024386, 121.50334190243903 31.356081439024386, 121.50334190243903 31.356587111111114, 121.50264895918367 31.356587111111114, 121.50264895918367 31.356081439024386))",3841.7676006078636,True
1246,22.977694156862743,113.54390403921569,5,5221.216666666667,duration_weighted_stop_medoid,berth,"POLYGON((113.54373405714286 22.97672372222222, 113.54428427777778 22.97672372222222, 113.54428427777778 22.978077714285714, 113.54373405714286 22.978077714285714, 113.54373405714286 22.97672372222222))",1082.6498091012659,False
1247,21.728863054347826,108.59646876086956,8,14922.033333333333,duration_weighted_stop_medoid,berth,"POLYGON((108.5950576923077 21.72841916666667, 108.59674986363638 21.72841916666667, 108.59674986363638 21.73067347457627, 108.5950576923077 21.73067347457627, 108.5950576923077 21.72841916666667))",1373.8989889937457,False
1248,32.13966204166667,119.90082088541668,6,3869.366666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.90009426666667 32.137765, 119.90152259999999 32.137765, 119.90152259999999 32.13966204166667, 119.90009426666667 32.13966204166667, 119.90009426666667 32.137765))",856.5663371121049,False
1249,31.785296172413794,118.50976375862071,3,1729.0,duration_weighted_stop_medoid,berth,"POLYGON((118.508553 31.784835481481483, 118.50976375862071 31.784835481481483, 118.50976375862071 31.7853365, 118.508553 31.7853365, 118.508553 31.784835481481483))",133462.56753892213,True
1250,29.968383439999997,121.79259424,2,1389.0333333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.79259424 29.968383439999997, 121.79268332 29.968383439999997, 121.79268332 29.96843464, 121.79259424 29.96843464, 121.79259424 29.968383439999997))",469.4928551110622,False
1251,32.024707,120.78277303571429,2,1608.0666666666666,duration_weighted_stop_medoid,berth,"POLYGON((120.78275490909091 32.024707, 120.78277303571429 32.024707, 120.78277303571429 32.02472722727273, 120.78275490909091 32.02472722727273, 120.78275490909091 32.024707))",448.5820788845618,False
1252,24.675568472222224,118.45345088888888,7,7637.050000000001,duration_weighted_stop_medoid,berth,"POLYGON((118.45344159999999 24.675517875, 118.45353889473685 24.675517875, 118.45353889473685 24.67559760465116, 118.45344159999999 24.67559760465116, 118.45344159999999 24.675517875))",2076.7882009539157,True
1253,37.57740816883117,121.39182688311688,2,2676.2333333333336,duration_weighted_stop_medoid,berth,"POLYGON((121.39182688311688 37.57740816883117, 121.39209415789473 37.57740816883117, 121.39209415789473 37.577472842105266, 121.39182688311688 37.577472842105266, 121.39182688311688 37.57740816883117))",1147.2357402628677,False
1254,24.670117244897963,118.45136136734695,12,15058.3,duration_weighted_stop_medoid,berth,"POLYGON((118.45077699999999 24.669410944444444, 118.45162257142856 24.669410944444444, 118.45162257142856 24.67043581818182, 118.45077699999999 24.67043581818182, 118.45077699999999 24.669410944444444))",1849.0249090944915,True
1255,31.083403084210524,121.47096105263158,3,6993.9,duration_weighted_stop_medoid,berth,"POLYGON((121.47089325 31.083403084210524, 121.47102104109588 31.083403084210524, 121.47102104109588 31.083575287671234, 121.47089325 31.083575287671234, 121.47089325 31.083403084210524))",35541.607501482446,True
1256,37.59801176,121.38620800000001,2,913.7166666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.38614057142857 37.59793128571429, 121.38620800000001 37.59793128571429, 121.38620800000001 37.59801176, 121.38614057142857 37.59801176, 121.38614057142857 37.59793128571429))",1231.5963357268802,True
1257,38.981967454545455,117.76073704545455,30,19347.083333333332,duration_weighted_stop_medoid,berth,"POLYGON((117.75786505454545 38.98162728571429, 117.76138431707318 38.98162728571429, 117.76138431707318 38.98266415, 117.75786505454545 38.98266415, 117.75786505454545 38.98162728571429))",52.98937834828358,True
1258,28.69285118181818,121.50302747727272,8,6427.95,duration_weighted_stop_medoid,berth,"POLYGON((121.50296455555555 28.692839363636367, 121.503291125 28.692839363636367, 121.503291125 28.6929483125, 121.50296455555555 28.6929483125, 121.50296455555555 28.692839363636367))",956.4770144132418,False
1259,39.50842333898305,121.32265015254237,19,42394.48333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.32183124242424 39.507926348484844, 121.3239794736842 39.507926348484844, 121.3239794736842 39.50903336363636, 121.32183124242424 39.50903336363636, 121.32183124242424 39.507926348484844))",72.37424774833657,True
1260,28.68674460465116,121.45350041860465,8,7866.15,duration_weighted_stop_medoid,berth,"POLYGON((121.45340313636365 28.686684020408162, 121.453578 28.686684020408162, 121.453578 28.68686323076923, 121.45340313636365 28.68686323076923, 121.45340313636365 28.686684020408162))",370.29112724722876,True
