terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
378,"1,222",江门码头,320.8056248813122,1015761.625991983,483155.5679801344,2.102349001665127,400876.6190186019,0.365083611810586,0.39465619566707855,0.8297050589616396
381,"1,833",山东钢铁日照港_散杂货码头,328.44706003917935,1201749.5762287267,2568223.0743085723,0.4679303710999741,1063617.2367050955,0.39300722708811253,0.8850573012414854,0.4141451914146698
382,"1,251",蛇口码头,1530.5623860386988,1263860.951829715,10063372.29105009,0.1255902013039641,1104343.6891910767,0.10802656953215307,0.8737857496050478,0.10973892818943311
383,"1,239",乐清湾港区C区码头,363.24067920404076,920875.2993711432,3256787.4087076522,0.28275572943723765,920875.2993711432,0.28275572943723765,1.0,0.28275572943723765
384,"1,763",庄河码头,906.417803220958,2283204.2948803306,4698851.998729618,0.4859068333068626,2083567.833842763,0.4253491359540306,0.912563031926133,0.44342061303613656
386,"1,733",吴淞船厂,1019.8133291518191,2298751.9614961687,1418696.5635163505,1.6203267284996674,555809.6111133347,0.17579794095710508,0.24178755273430183,0.3917748343139121
387,"1,944",漕泾发电厂,969.3207520439304,789668.5088141063,2615098.070560041,0.30196516058191025,683503.527104465,0.25117142811106985,0.8655575339213213,0.261368219723434
388,"1,511",福建石化码头,1144.2877412648836,964506.3585660086,3781067.8384135617,0.25508835064188917,368081.13742043206,0.08408491627797164,0.38162644979104243,0.09734846163851675
391,"1,122",江门南洋船舶工程_舾装码头,234.1407853399797,772854.8673911819,1858049.9113188772,0.4159494654492869,726834.219884126,0.38172651560365417,0.9404537003662778,0.3911812139471571
392,"1,934",广西电厂,190.60465570590173,1548123.882664111,346631.4656770754,4.466195472589772,346631.46567707544,0.22390421694197352,0.22390421694197352,1.0000000000000002
393,"1,994",妈湾港码头,1472.4902838133746,1211242.2607712445,755971.7281857878,1.6022322206123154,0.0,0.0,0.0,0.0
394,"1,907",大连国际谷物，油料和食品物流工业园区东,354.1109777691504,1065414.5234818447,633253.9477549874,1.682444345209301,473225.71048345935,0.3861671272124792,0.44417050833597294,0.7472921600585984
395,"1,779",台州修理码头,1812.0625771272887,789213.8596453853,507018.6218590387,1.5565776593207705,0.0,0.0,0.0,0.0
396,"1,111",台州修理码头,449.249999130512,1731136.9991227246,1045519.0038064714,1.655768085343347,1040741.1249973725,0.5995346535869985,0.6011893486909361,0.9954301368108052
398,"1,029",上海干散码头,157.14727929525412,2248051.505332836,582295.3665204055,3.860672151259608,451064.57955654914,0.18958010195635167,0.20064690621479628,0.7746319230598624
401,"1,961",蔚阳栾家口码头,476.57317725077587,1308898.811227915,2260649.960367502,0.5789922518633244,1125361.665739807,0.4604236979418414,0.859777437404862,0.4978044745843195
402,"1,369",宏运码头,455.0654703908988,818930.2726233641,1794077.8079238345,0.4564630747933151,570385.7527986575,0.27924190637206986,0.696500998762058,0.31792698749154397
403,"2,017",镇江港（镇江盛华港务有限公司）,69.3769437020179,865742.744787513,224266.12547494727,3.860336655632038,224266.12547494727,0.2590447645391367,0.2590447645391367,1.0
404,"1,991",江阴苏龙电厂,195.24322981951101,1294153.1602028538,529310.6459079621,2.4449785210401465,415965.05078795634,0.29553493330979186,0.32141871888081264,0.7858618639238278
